match_id,match_date,home_team_id,home_team,away_team_id,away_team,home_team_goal,away_team_goal,attendance,referee,referee_id,season,category,winner_team_id
20230812t007t003,20230812,t007,川崎フロンターレ,t003,ヴィッセル神戸,0,1,"観客:20,845",西村 雄一,r037,2023,1,t003
20230812t006t004,20230812,t006,アビスパ福岡,t004,横浜ＦＣ,2,0,"観客:8,677",谷本 涼,r015,2023,1,t006
20230812t002t001,20230812,t002,横浜Ｆ・マリノス,t001,ガンバ大阪,2,1,"観客:33,261",池内 明彦,r014,2023,1,t002
20230813t017t018,20230813,t017,名古屋グランパス,t018,鹿島アントラーズ,1,0,"観客:38,642",今村 義朗,r019,2023,1,t017
20230813t020t013,20230813,t020,サンフレッチェ広島,t013,浦和レッズ,2,1,"観客:21,108",清水 勇人,r020,2023,1,t020
20230818t006t012,20230818,t006,アビスパ福岡,t012,アルビレックス新潟,0,1,"観客:7,705",中村 太,r009,2023,1,t012
20230818t013t017,20230818,t013,浦和レッズ,t017,名古屋グランパス,1,0,"観客:32,578",池内 明彦,r014,2023,1,t013
20230819t018t032,20230819,t018,鹿島アントラーズ,t032,サガン鳥栖,2,1,"観客:19,693",谷本 涼,r015,2023,1,t018
20230819t015t021,20230819,t015,京都サンガF.C.,t021,北海道コンサドーレ札幌,3,0,"観客:9,379",御厨 貴文,r005,2023,1,t015
20230819t001t008,20230819,t001,ガンバ大阪,t008,湘南ベルマーレ,2,1,"観客:32,567",岡部 拓人,r011,2023,1,t001
20230819t003t016,20230819,t003,ヴィッセル神戸,t016,柏レイソル,1,1,"観客:20,892",今村 義朗,r019,2023,1,draw
20230819t020t007,20230819,t020,サンフレッチェ広島,t007,川崎フロンターレ,3,2,"観客:21,771",松尾 一,r044,2023,1,t020
20230819t002t014,20230819,t002,横浜Ｆ・マリノス,t014,ＦＣ東京,2,1,"観客:33,701",飯田 淳平,r024,2023,1,t002
20230820t004t011,20230820,t004,横浜ＦＣ,t011,セレッソ大阪,0,1,"観客:8,195",荒木 友輔,r003,2023,1,t011
20230825t008t013,20230825,t008,湘南ベルマーレ,t013,浦和レッズ,0,1,"観客:10,361",飯田 淳平,r024,2023,1,t013
20230826t018t012,20230826,t018,鹿島アントラーズ,t012,アルビレックス新潟,2,0,"観客:18,895",御厨 貴文,r005,2023,1,t018
20230826t004t002,20230826,t004,横浜ＦＣ,t002,横浜Ｆ・マリノス,4,1,"観客:13,321",西村 雄一,r037,2023,1,t004
20230826t016t020,20230826,t016,柏レイソル,t020,サンフレッチェ広島,0,0,"観客:9,874",上田 益也,r008,2023,1,draw
20230826t014t003,20230826,t014,ＦＣ東京,t003,ヴィッセル神戸,2,2,"観客:48,634",中村 太,r009,2023,1,draw
20230826t007t021,20230826,t007,川崎フロンターレ,t021,北海道コンサドーレ札幌,2,2,"観客:19,257",岡部 拓人,r011,2023,1,draw
20230826t015t006,20230826,t015,京都サンガF.C.,t006,アビスパ福岡,2,0,"観客:9,830",小屋 幸栄,r006,2023,1,t015
20230826t011t017,20230826,t011,セレッソ大阪,t017,名古屋グランパス,3,1,"観客:18,935",福島 孝一郎,r002,2023,1,t011
20230826t032t001,20230826,t032,サガン鳥栖,t001,ガンバ大阪,1,1,"観客:12,812",清水 勇人,r020,2023,1,draw
20230902t021t001,20230902,t021,北海道コンサドーレ札幌,t001,ガンバ大阪,4,0,"観客:13,219",上田 益也,r008,2023,1,t021
20230902t016t002,20230902,t016,柏レイソル,t002,横浜Ｆ・マリノス,2,0,"観客:12,601",荒木 友輔,r003,2023,1,t016
20230902t008t018,20230902,t008,湘南ベルマーレ,t018,鹿島アントラーズ,2,2,"観客:11,089",清水 勇人,r020,2023,1,draw
20230902t012t013,20230902,t012,アルビレックス新潟,t013,浦和レッズ,1,1,"観客:27,775",松尾 一,r044,2023,1,draw
20230902t017t004,20230902,t017,名古屋グランパス,t004,横浜ＦＣ,1,1,"観客:33,235",木村 博之,r001,2023,1,draw
20230902t011t007,20230902,t011,セレッソ大阪,t007,川崎フロンターレ,3,0,"観客:18,789",川俣 秀,r012,2023,1,t011
20230902t032t020,20230902,t032,サガン鳥栖,t020,サンフレッチェ広島,0,2,"観客:9,097",飯田 淳平,r024,2023,1,t020
20230903t014t006,20230903,t014,ＦＣ東京,t006,アビスパ福岡,1,2,"観客:16,068",福島 孝一郎,r002,2023,1,t006
20230903t003t015,20230903,t003,ヴィッセル神戸,t015,京都サンガF.C.,2,1,"観客:19,616",池内 明彦,r014,2023,1,t003
20230915t013t015,20230915,t013,浦和レッズ,t015,京都サンガF.C.,0,0,"観客:21,434",清水 勇人,r020,2023,1,draw
20230915t007t014,20230915,t007,川崎フロンターレ,t014,ＦＣ東京,1,0,"観客:20,284",池内 明彦,r014,2023,1,t007
20230915t002t032,20230915,t002,横浜Ｆ・マリノス,t032,サガン鳥栖,1,1,"観客:7,771",上田 益也,r008,2023,1,draw
20230916t021t008,20230916,t021,北海道コンサドーレ札幌,t008,湘南ベルマーレ,0,1,"観客:14,090",今村 義朗,r019,2023,1,t008
20230916t018t011,20230916,t018,鹿島アントラーズ,t011,セレッソ大阪,1,0,"観客:18,380",岡部 拓人,r011,2023,1,t018
20230916t006t017,20230916,t006,アビスパ福岡,t017,名古屋グランパス,1,0,"観客:7,647",御厨 貴文,r005,2023,1,t006
20230916t020t003,20230916,t020,サンフレッチェ広島,t003,ヴィッセル神戸,2,0,"観客:18,721",松尾 一,r044,2023,1,t020
20230917t004t016,20230917,t004,横浜ＦＣ,t016,柏レイソル,1,2,"観客:11,516",中村 太,r009,2023,1,t016
20230917t001t012,20230917,t001,ガンバ大阪,t012,アルビレックス新潟,1,1,"観客:19,422",小屋 幸栄,r006,2023,1,draw
20230923t014t032,20230923,t014,ＦＣ東京,t032,サガン鳥栖,3,2,"観客:20,303",御厨 貴文,r005,2023,1,t014
20230923t016t006,20230923,t016,柏レイソル,t006,アビスパ福岡,1,3,"観客:10,770",西村 雄一,r037,2023,1,t006
20230923t012t004,20230923,t012,アルビレックス新潟,t004,横浜ＦＣ,3,1,"観客:21,559",飯田 淳平,r024,2023,1,t012
20230923t017t021,20230923,t017,名古屋グランパス,t021,北海道コンサドーレ札幌,1,1,"観客:36,950",小屋 幸栄,r006,2023,1,draw
20230923t015t020,20230923,t015,京都サンガF.C.,t020,サンフレッチェ広島,1,0,"観客:15,348",福島 孝一郎,r002,2023,1,t015
20230923t003t011,20230923,t003,ヴィッセル神戸,t011,セレッソ大阪,1,0,"観客:26,959",清水 勇人,r020,2023,1,t003
20230924t018t002,20230924,t018,鹿島アントラーズ,t002,横浜Ｆ・マリノス,1,2,"観客:27,463",中村 太,r009,2023,1,t002
20230924t008t007,20230924,t008,湘南ベルマーレ,t007,川崎フロンターレ,0,2,"観客:54,243",木村 博之,r001,2023,1,t007
20230924t001t013,20230924,t001,ガンバ大阪,t013,浦和レッズ,1,3,"観客:30,135",荒木 友輔,r003,2023,1,t013
20230929t013t004,20230929,t013,浦和レッズ,t004,横浜ＦＣ,1,1,"観客:22,379",今村 義朗,r019,2023,1,draw
20230929t007t012,20230929,t007,川崎フロンターレ,t012,アルビレックス新潟,2,3,"観客:17,557",岡部 拓人,r011,2023,1,t012
20230929t002t003,20230929,t002,横浜Ｆ・マリノス,t003,ヴィッセル神戸,0,2,"観客:30,800",西村 雄一,r037,2023,1,t003
20230930t021t016,20230930,t021,北海道コンサドーレ札幌,t016,柏レイソル,1,2,"観客:12,827",福島 孝一郎,r002,2023,1,t016
20230930t011t008,20230930,t011,セレッソ大阪,t008,湘南ベルマーレ,0,2,"観客:18,255",池内 明彦,r014,2023,1,t008
20230930t006t018,20230930,t006,アビスパ福岡,t018,鹿島アントラーズ,0,0,"観客:9,467",松尾 一,r044,2023,1,draw
20230930t032t015,20230930,t032,サガン鳥栖,t015,京都サンガF.C.,3,2,"観客:8,395",山下 良美,r021,2023,1,t032
20230930t020t017,20230930,t020,サンフレッチェ広島,t017,名古屋グランパス,3,1,"観客:17,728",上田 益也,r008,2023,1,t020
20231001t014t001,20231001,t014,ＦＣ東京,t001,ガンバ大阪,3,0,"観客:30,521",中村 太,r009,2023,1,t014
20231020t013t016,20231020,t013,浦和レッズ,t016,柏レイソル,2,0,"観客:25,991",西村 雄一,r037,2023,1,t013
20231020t007t006,20231020,t007,川崎フロンターレ,t006,アビスパ福岡,4,2,"観客:19,026",御厨 貴文,r005,2023,1,t007
20231021t004t014,20231021,t004,横浜ＦＣ,t014,ＦＣ東京,1,0,"観客:11,057",山本 雄大,r010,2023,1,t004
20231021t012t032,20231021,t012,アルビレックス新潟,t032,サガン鳥栖,1,1,"観客:17,555",上田 益也,r008,2023,1,draw
20231021t015t008,20231021,t015,京都サンガF.C.,t008,湘南ベルマーレ,0,1,"観客:12,485",松尾 一,r044,2023,1,t008
20231021t001t017,20231021,t001,ガンバ大阪,t017,名古屋グランパス,0,1,"観客:23,153",岡部 拓人,r011,2023,1,t017
20231021t003t018,20231021,t003,ヴィッセル神戸,t018,鹿島アントラーズ,3,1,"観客:53,444",福島 孝一郎,r002,2023,1,t003
20231021t002t021,20231021,t002,横浜Ｆ・マリノス,t021,北海道コンサドーレ札幌,4,1,"観客:23,286",清水 勇人,r020,2023,1,t002
20231021t020t011,20231021,t020,サンフレッチェ広島,t011,セレッソ大阪,0,0,"観客:22,834",中村 太,r009,2023,1,draw
20231027t017t032,20231027,t017,名古屋グランパス,t032,サガン鳥栖,1,1,"観客:11,736",清水 勇人,r020,2023,1,draw
20231028t021t004,20231028,t021,北海道コンサドーレ札幌,t004,横浜ＦＣ,2,1,"観客:13,422",御厨 貴文,r005,2023,1,t021
20231028t018t013,20231028,t018,鹿島アントラーズ,t013,浦和レッズ,0,0,"観客:29,305",木村 博之,r001,2023,1,draw
20231028t014t020,20231028,t014,ＦＣ東京,t020,サンフレッチェ広島,1,2,"観客:30,981",笠原 寛貴,r022,2023,1,t020
20231028t008t003,20231028,t008,湘南ベルマーレ,t003,ヴィッセル神戸,1,1,"観客:11,569",山本 雄大,r010,2023,1,draw
20231028t015t012,20231028,t015,京都サンガF.C.,t012,アルビレックス新潟,0,1,"観客:14,673",荒木 友輔,r003,2023,1,t012
20231028t011t001,20231028,t011,セレッソ大阪,t001,ガンバ大阪,1,0,"観客:21,665",西村 雄一,r037,2023,1,t011
20231028t006t002,20231028,t006,アビスパ福岡,t002,横浜Ｆ・マリノス,0,4,"観客:13,855",小屋 幸栄,r006,2023,1,t002
20231029t016t007,20231029,t016,柏レイソル,t007,川崎フロンターレ,1,1,"観客:12,540",福島 孝一郎,r002,2023,1,draw
20231111t021t020,20231111,t021,北海道コンサドーレ札幌,t020,サンフレッチェ広島,0,0,"観客:12,906",飯田 淳平,r024,2023,1,draw
20231111t018t016,20231111,t018,鹿島アントラーズ,t016,柏レイソル,1,1,"観客:19,860",谷本 涼,r015,2023,1,draw
20231111t008t017,20231111,t008,湘南ベルマーレ,t017,名古屋グランパス,2,1,"観客:11,227",西村 雄一,r037,2023,1,t008
20231111t012t014,20231111,t012,アルビレックス新潟,t014,ＦＣ東京,0,0,"観客:23,223",山下 良美,r021,2023,1,draw
20231111t001t006,20231111,t001,ガンバ大阪,t006,アビスパ福岡,1,2,"観客:21,293",池内 明彦,r014,2023,1,t006
20231111t032t004,20231111,t032,サガン鳥栖,t004,横浜ＦＣ,1,3,"観客:13,236",松尾 一,r044,2023,1,t004
20231112t013t003,20231112,t013,浦和レッズ,t003,ヴィッセル神戸,1,2,"観客:48,144",荒木 友輔,r003,2023,1,t003
20231112t007t015,20231112,t007,川崎フロンターレ,t015,京都サンガF.C.,3,3,"観客:19,084",高崎 航地,r007,2023,1,draw
20231112t002t011,20231112,t002,横浜Ｆ・マリノス,t011,セレッソ大阪,2,0,"観客:37,204",木村 博之,r001,2023,1,t002
20231124t007t018,20231124,t007,川崎フロンターレ,t018,鹿島アントラーズ,3,0,"観客:20,887",笠原 寛貴,r022,2023,1,t007
20231124t002t012,20231124,t002,横浜Ｆ・マリノス,t012,アルビレックス新潟,0,0,"観客:34,335",福島 孝一郎,r002,2023,1,draw
20231125t016t032,20231125,t016,柏レイソル,t032,サガン鳥栖,2,2,"観客:12,733",山本 雄大,r010,2023,1,draw
20231125t014t021,20231125,t014,ＦＣ東京,t021,北海道コンサドーレ札幌,1,3,"観客:26,945",高崎 航地,r007,2023,1,t021
20231125t004t008,20231125,t004,横浜ＦＣ,t008,湘南ベルマーレ,0,1,"観客:13,624",中村 太,r009,2023,1,t008
20231125t011t015,20231125,t011,セレッソ大阪,t015,京都サンガF.C.,0,1,"観客:20,323",御厨 貴文,r005,2023,1,t015
20231125t003t017,20231125,t003,ヴィッセル神戸,t017,名古屋グランパス,2,1,"観客:27,898",清水 勇人,r020,2023,1,t003
20231125t013t006,20231125,t013,浦和レッズ,t006,アビスパ福岡,2,3,"観客:34,826",上田 益也,r008,2023,1,t006
20231125t020t001,20231125,t020,サンフレッチェ広島,t001,ガンバ大阪,3,0,"観客:29,097",今村 義朗,r019,2023,1,t020
20231203t021t013,20231203,t021,北海道コンサドーレ札幌,t013,浦和レッズ,0,2,"観客:31,143",笠原 寛貴,r022,2023,1,t013
20231203t018t004,20231203,t018,鹿島アントラーズ,t004,横浜ＦＣ,2,1,"観客:20,336",西村 雄一,r037,2023,1,t018
20231203t008t014,20231203,t008,湘南ベルマーレ,t014,ＦＣ東京,0,1,"観客:12,653",谷本 涼,r015,2023,1,t014
20231203t012t011,20231203,t012,アルビレックス新潟,t011,セレッソ大阪,1,0,"観客:22,605",松尾 一,r044,2023,1,t012
20231203t017t016,20231203,t017,名古屋グランパス,t016,柏レイソル,1,1,"観客:18,475",上田 益也,r008,2023,1,draw
20231203t015t002,20231203,t015,京都サンガF.C.,t002,横浜Ｆ・マリノス,3,1,"観客:18,500",清水 勇人,r020,2023,1,t015
20231203t001t003,20231203,t001,ガンバ大阪,t003,ヴィッセル神戸,0,1,"観客:32,397",中村 太,r009,2023,1,t003
20231203t006t020,20231203,t006,アビスパ福岡,t020,サンフレッチェ広島,0,1,"観客:18,309",福島 孝一郎,r002,2023,1,t020
20231203t032t007,20231203,t032,サガン鳥栖,t007,川崎フロンターレ,0,1,"観客:13,302",山下 良美,r021,2023,1,t007
